event_link,fight_conclusion_link,fighter_1_details_link,fighter_1_name,fighter_2_details_link,fighter_2_name,fighter_1_knowdowns,fighter_2_knowdowns,fighter_1_strikes,fighter_2_strikes,fighter_1_takedows,fighter_2_takedows,fighter_1_submissions,fighter_2_submissions,weight_class,methods
http://ufcstats.com/event-details/997b4f52f76a0b53,http://ufcstats.com/fight-details/4669c07f3cc9e35f,http://ufcstats.com/fighter-details/ffc088e64fab57e9,Quinton Jackson,http://ufcstats.com/fighter-details/1fb80f46d3c105d9,Fabio Maldonado,0,0,99,67,0,1,0,0,Catch Weight,"['U-DEC', '']"
http://ufcstats.com/event-details/997b4f52f76a0b53,http://ufcstats.com/fight-details/ccbbf1ccd4513551,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,Michael Bisping,http://ufcstats.com/fighter-details/5d7bdab5e03e3216,CB Dollaway,0,1,75,47,0,2,0,0,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/997b4f52f76a0b53,http://ufcstats.com/fight-details/0c74e600ded0de97,http://ufcstats.com/fighter-details/c21a036b4e012f1c,John Makdessi,http://ufcstats.com/fighter-details/784285b7ae7dd85f,Shane Campbell,2,0,47,25,0,0,0,0,Catch Weight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/997b4f52f76a0b53,http://ufcstats.com/fight-details/78f1457371e2ef6b,http://ufcstats.com/fighter-details/2b074403b7c6cdb4,Thomas Almeida,http://ufcstats.com/fighter-details/b4eeac608fc82f88,Yves Jabouin,0,0,31,20,0,1,0,0,Bantamweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/997b4f52f76a0b53,http://ufcstats.com/fight-details/591699203b264f6c,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,Patrick Cote,http://ufcstats.com/fighter-details/d512d9f204059f57,Joe Riggs,0,0,21,21,3,2,1,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/997b4f52f76a0b53,http://ufcstats.com/fight-details/6b532f492e98d22f,http://ufcstats.com/fighter-details/4c2d90e335e6df19,Alexis Davis,http://ufcstats.com/fighter-details/36df8e119aec6175,Sarah Kaufman,0,0,34,65,1,0,1,0,Women's Bantamweight,"['SUB', 'Armbar']"
http://ufcstats.com/event-details/997b4f52f76a0b53,http://ufcstats.com/fight-details/48f23cc8cc5ad9a9,http://ufcstats.com/fighter-details/c03a5022f8439f2a,Chad Laprise,http://ufcstats.com/fighter-details/a331233f597090a5,Bryan Barberena,0,0,84,94,0,1,0,0,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/997b4f52f76a0b53,http://ufcstats.com/fight-details/0590fb4acc06fa93,http://ufcstats.com/fighter-details/55ee431411ccf07a,Olivier Aubin-Mercier,http://ufcstats.com/fighter-details/49f4b511932f71e9,David Michaud,1,0,49,17,3,0,1,0,Lightweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/997b4f52f76a0b53,http://ufcstats.com/fight-details/059dcd0b3b8e0a3f,http://ufcstats.com/fighter-details/49858bf46dabf6fb,Nordine Taleb,http://ufcstats.com/fighter-details/e5ecaf884b6da2bc,Chris Clements,0,0,36,17,6,0,0,1,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/997b4f52f76a0b53,http://ufcstats.com/fight-details/71e123d40fff9edb,http://ufcstats.com/fighter-details/46a2f24feb258ae0,Valerie Letourneau,http://ufcstats.com/fighter-details/ffdeb4fbea09ce75,Jessica Rakoczy,0,0,38,46,2,1,2,1,Women's Strawweight,"['U-DEC', '']"
http://ufcstats.com/event-details/997b4f52f76a0b53,http://ufcstats.com/fight-details/ab475a3a4487d6d3,http://ufcstats.com/fighter-details/4a57ebb14315b251,Randa Markos,http://ufcstats.com/fighter-details/e50cd77732d39967,Aisling Daly,0,0,18,27,2,2,1,1,Women's Strawweight,"['U-DEC', '']"
http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/5965800d88e0677c,http://ufcstats.com/fighter-details/00e11b5c8b7bfeeb,Luke Rockhold,http://ufcstats.com/fighter-details/f7a7f7118d4b01b6,Lyoto Machida,0,0,23,13,1,0,2,0,Middleweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/f4717203e762d780,http://ufcstats.com/fighter-details/7a703c565ccaa18f,Jacare Souza,http://ufcstats.com/fighter-details/6c2030e0a143a94b,Chris Camozzi,0,0,6,7,1,0,1,0,Middleweight,"['SUB', 'Armbar']"
http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/f22d193f3ab42bc5,http://ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,http://ufcstats.com/fighter-details/d247691a6c0e9034,Cub Swanson,0,0,82,56,0,0,3,0,Featherweight,"['SUB', 'Guillotine Choke']"
http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/e2b4130c7b1ff8bc,http://ufcstats.com/fighter-details/4d5197f331c47290,Paige VanZant,http://ufcstats.com/fighter-details/b6850671a008bf9a,Felice Herrig,0,0,67,28,2,0,0,1,Women's Strawweight,"['U-DEC', '']"
http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/2bcb878e9d02b8f7,http://ufcstats.com/fighter-details/08af939f41b5a57b,Beneil Dariush,http://ufcstats.com/fighter-details/d1941565abf50b16,Jim Miller,0,0,27,11,2,0,1,3,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/c19f394f3c237789,http://ufcstats.com/fighter-details/50db8711c70196cd,Ovince Saint Preux,http://ufcstats.com/fighter-details/e51e5cb722bd47a8,Patrick Cummins,1,0,18,14,0,1,0,0,Light Heavyweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/6b92396d42918366,http://ufcstats.com/fighter-details/fcd448a2fe1a23cc,Gian Villante,http://ufcstats.com/fighter-details/5e4eec08896c9423,Corey Anderson,0,0,70,111,0,0,0,0,Light Heavyweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/2230a5dbc0907859,http://ufcstats.com/fighter-details/cb696ebfb6598724,Aljamain Sterling,http://ufcstats.com/fighter-details/48e093ea1f43a053,Takeya Mizugaki,0,0,32,13,3,0,1,0,Bantamweight,"['SUB', 'Arm Triangle']"
http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/bd246b9789f88e1c,http://ufcstats.com/fighter-details/4b47e71384a9522f,Tim Means,http://ufcstats.com/fighter-details/6c7e25571490aa3b,George Sullivan,1,0,48,39,2,0,1,0,Welterweight,"['SUB', 'Arm Triangle']"
http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/4785bf265d05d85f,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7,Diego Brandao,http://ufcstats.com/fighter-details/893d51aaf024eddd,Jimy Hettes,0,0,12,11,2,1,0,0,Featherweight,"['KO/TKO', '']"
http://ufcstats.com/event-details/bc7cf284c1c2f16e,http://ufcstats.com/fight-details/642a8cc1195c5198,http://ufcstats.com/fighter-details/dfae5da5676e4194,Chris Dempsey,http://ufcstats.com/fighter-details/8cad40a75e5c97f5,Eddie Gordon,0,0,44,37,3,3,0,0,Middleweight,"['S-DEC', '']"
http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/6a7892754af30685,http://ufcstats.com/fighter-details/c32fb8c0f6471a4d,Mirko Filipovic,http://ufcstats.com/fighter-details/270b89c00ef0c55c,Gabriel Gonzaga,0,0,21,19,0,2,0,1,Heavyweight,"['KO/TKO', 'Elbows']"
http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/b2bb725b17ab51b8,http://ufcstats.com/fighter-details/1e1dbd1cc5a7469e,Jimi Manuwa,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,Jan Blachowicz,0,0,43,44,0,0,0,0,Light Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/63c08ecea35e8bee,http://ufcstats.com/fighter-details/9310418684bc896f,Pawel Pawlak,http://ufcstats.com/fighter-details/ec2d13a87d3d9541,Sheldon Westcott,0,0,30,17,3,3,0,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/fe9a58e79d54695b,http://ufcstats.com/fighter-details/b4192a975027aab6,Maryna Moroz,http://ufcstats.com/fighter-details/12f91bfa8f1f723b,Joanne Wood,0,0,12,11,0,0,1,0,Women's Strawweight,"['SUB', 'Armbar']"
http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/ec0a1c09d1b113b8,http://ufcstats.com/fighter-details/f1fac969a1d70b08,Leon Edwards,http://ufcstats.com/fighter-details/fd5b6598a3b70c0a,Seth Baczynski,1,0,3,0,0,0,0,0,Welterweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/badc8c379cc2e6ff,http://ufcstats.com/fighter-details/e17ac6410c8377f4,Bartosz Fabinski,http://ufcstats.com/fighter-details/f215cfbd4ba3c270,Garreth McLellan,0,0,41,13,10,0,0,2,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/79e293137ef6421d,http://ufcstats.com/fighter-details/1bcaac2d99b90fce,Sergio Moraes,http://ufcstats.com/fighter-details/c575ab451e3c5b1d,Mickael Lebout,0,0,51,47,2,0,0,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/439905344ee8035e,http://ufcstats.com/fighter-details/3623bd267a2eef2e,Yaotzin Meza,http://ufcstats.com/fighter-details/42a7e90605df3c8a,Damian Stasiak,0,0,17,14,2,1,3,1,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/5de61b03868035ff,http://ufcstats.com/fight-details/a39d0adbeffe49de,http://ufcstats.com/fighter-details/c727c7d31c50c4cf,Anthony Hamilton,http://ufcstats.com/fighter-details/470fedbc8563ac47,Daniel Omielanczuk,0,0,83,36,3,1,0,0,Heavyweight,"['U-DEC', '']"
